waterfront,view,condition,borrar,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
0,0,2,11431,218,3,75,4718,19070,0,4,1593,1866,3880,0,969,25826,20941,3155,19379,330486.39897239354
0,0,3,18766,12642,2,75,2248,3315,0,4,989,474,1912,0,3462,17424,7901,5167,3239,379126.0040579519
0,3,2,8626,2766,3,419,13113,24561,49,6,13019,0,6067,0,365,9470,21352,10832,24528,529473.5094042862
0,0,2,6084,12333,4,360,8930,17582,49,6,8870,0,5175,0,1091,23577,13249,6078,14214,550000.0
0,0,2,4979,11790,3,419,8409,5446,49,5,8778,0,6000,0,1593,597,2306,9427,5232,299430.2819126226
0,0,2,13450,5634,3,464,9630,5446,49,5,5647,1986,6000,0,1797,6232,17534,6946,5674,384477.026725144
0,0,2,25097,2587,4,419,15012,19751,0,5,8149,5651,2897,846,836,19912,11369,10707,21213,595319.3244853822
0,0,3,17393,8839,1,75,4146,9819,0,5,1694,1418,1994,0,3238,11157,1171,1311,9853,527505.1748405397
0,0,2,17015,8697,3,75,3398,19468,0,5,3589,0,2832,0,4230,6786,10553,3894,21531,182779.60775528883
0,0,2,9437,8386,4,419,15480,23300,0,7,9887,5499,5287,0,1285,7378,15675,13893,20677,500000.0
0,0,2,6071,11178,2,75,144,6459,0,4,319,0,2655,0,3164,9859,9361,4006,4016,225000.0
0,0,2,22271,15736,3,206,3618,5629,0,5,2209,747,3161,0,3238,9117,1684,3330,4235,265000.0
0,0,2,12239,13514,3,419,12297,19898,49,8,12532,0,5175,0,1716,6330,12443,13382,16713,499230.036154021
0,0,2,25691,459,3,419,7517,1496,49,7,7226,0,2369,0,2312,17668,6347,3330,1870,840868.0790292651
0,0,2,7403,15684,4,464,15271,16174,49,7,13082,1816,6597,0,4129,17453,5825,4635,13965,690576.8541759326
0,0,3,3850,2477,4,419,10424,15567,49,6,10188,0,4884,0,1716,16157,15670,7722,15780,671596.76805491
0,0,3,5471,2188,4,419,10103,22631,49,6,9738,0,3497,0,1285,8229,13725,8749,14527,521368.8218418723
0,0,2,23468,2953,4,506,16498,24315,49,8,15455,0,4773,0,2312,26752,16766,14837,24102,918674.1520821372
0,0,2,2994,3990,4,419,12056,12951,49,6,11939,0,5480,0,1496,3582,13873,7322,15699,315000.0
0,0,3,24331,13181,3,75,4164,14895,0,5,4336,0,2430,0,193,15440,12033,4062,16966,722797.2630636616
0,0,2,2180,7242,2,75,790,6224,0,5,1032,0,1420,0,2602,20338,7349,5052,7422,484437.47332907654
0,0,2,11704,10072,2,75,369,10568,0,4,395,0,2272,0,3398,26181,5886,1362,10859,225000.0
0,0,2,24439,7972,2,264,4776,4642,0,5,2150,1246,2382,0,3535,22026,6100,1305,4084,320000.0
0,0,2,9857,3549,3,506,12631,13166,49,7,12488,0,5853,0,2265,9798,13099,13232,13735,484738.691007819
0,0,2,16543,16543,5,264,15181,16369,16,6,8752,5335,3333,0,4207,7980,8975,8043,15649,368271.2671595059
0,2,2,17600,4216,3,419,9184,2476,49,7,9643,0,6132,0,3462,12503,1353,6583,1998,580000.0
0,0,2,10345,14762,3,419,7698,7033,49,6,7323,0,6000,0,1928,4107,16873,6437,6067,419537.78347156034
0,0,2,1314,14724,3,419,4776,1311,86,6,4836,0,6199,0,2765,22709,1609,2092,145,540000.0
0,0,3,15785,1111,4,419,12160,18014,49,6,12286,0,5119,0,1348,16560,20963,9696,19283,634516.7869815375
0,0,2,21210,2363,3,75,2958,10245,0,5,3386,0,3107,0,3588,10264,4415,2759,8770,325000.0
0,0,2,317,10163,3,419,7581,2971,49,5,7493,0,6488,0,1348,3344,19480,5617,2920,299730.5334722458
0,3,3,27242,16774,10,1144,18010,24871,200,11,16171,6981,6762,893,0,0,22052,15161,0,7700000.0
0,0,3,10508,7678,3,206,4555,2668,0,5,1032,2855,2151,0,3010,20739,6185,2759,4076,518792.4279488576
0,3,2,23159,914,4,619,16187,7884,0,7,6222,6825,4773,0,2558,17619,2314,9674,9386,982773.339155704
0,0,3,20155,7125,4,360,12761,21770,0,7,12398,0,4124,0,1348,4387,13112,10344,22784,476626.0939616066
0,0,3,9114,8043,4,464,9611,13412,49,6,9693,0,4796,0,1716,4757,16367,7483,10718,325000.0
0,0,2,12824,1001,6,264,9933,14154,0,5,4239,4502,3283,0,4129,7832,7628,5558,16369,285857.0331182515
0,0,2,14317,14524,2,75,4838,24488,0,4,5372,0,4945,0,2006,13209,18102,11778,12015,610388.9963373402
0,0,3,24309,1532,2,206,1424,1804,0,5,403,854,4373,0,3738,9404,1103,1079,1704,450000.0
0,0,2,9776,13124,4,569,13653,4107,49,7,11582,1755,6488,0,1797,23083,14722,12931,3178,699947.2089506745
0,0,2,3687,16254,3,75,6548,7612,0,5,1517,4305,2262,0,3385,12219,7653,6837,7282,500000.0
0,0,2,24319,16394,6,664,15349,11439,49,7,14644,0,6646,0,1348,6213,10684,10060,17222,650000.0
0,0,2,22527,2694,3,75,3013,20705,0,5,3461,0,2539,0,0,1480,10559,3491,19046,237865.05817939804
0,0,2,6301,10328,3,419,8571,5291,49,6,8122,0,6000,0,908,11620,20384,9014,4647,550497.266993145
0,0,3,15745,9574,3,75,6561,2668,49,5,6306,0,824,0,2602,19214,6716,5167,2949,699221.7411638207
0,0,3,15268,5204,4,419,13127,20950,0,5,7819,3934,3722,0,969,8884,8082,12803,20141,699949.6860679829
0,0,2,657,13378,4,419,9930,7050,49,6,10039,0,5859,0,1797,6461,15346,6945,7432,425000.0
0,0,3,19433,16019,3,206,2604,4413,0,4,881,1122,1410,0,32,924,8231,5271,5072,241430.45487527555
0,0,3,18305,2620,4,419,6418,11092,0,5,2442,2889,2609,0,3652,24061,5203,4062,10034,483971.7142371725
0,0,2,20163,3587,3,309,5371,15547,0,5,5407,0,3819,0,1209,959,19332,4939,16818,248712.4169692086
0,0,4,15552,9305,4,419,6994,17113,16,5,6858,0,3260,0,4230,5403,5185,2299,16422,321239.35553413216
0,0,2,10439,641,4,506,11517,7953,49,6,7047,3090,6254,0,1849,5555,16118,8502,7432,459585.92611199553
0,0,3,15129,16435,3,75,1296,12518,0,1,1537,0,2102,0,1716,4106,14531,403,13913,262834.585423066
0,0,2,20544,9052,4,569,16300,6068,49,7,11111,5473,6338,0,2385,11037,7326,11511,4360,779952.8518702644
0,0,2,12923,3812,3,569,15338,5997,49,7,14652,0,5810,0,1209,23058,9920,12400,6294,933523.2297567156
0,0,2,12234,15052,3,419,16382,13688,49,7,14347,2401,2504,353,1812,21075,11284,10033,15281,1218807.7746692144
0,3,2,22618,5676,3,569,17792,21573,0,7,10578,6932,4715,0,4009,26637,3712,14377,21264,1440992.4258098349
0,0,2,10894,3587,6,464,13323,9520,49,6,13122,0,5480,0,1650,5274,15620,8345,8548,369271.2402622774
0,0,2,25739,7787,3,75,2948,11886,0,5,3361,0,2490,0,4129,6756,6915,2223,17218,167166.46014011663
0,0,2,19084,14034,3,419,4052,1546,86,6,4239,0,6254,0,2875,22878,4701,2455,1581,268904.7780621698
0,0,2,25800,3306,3,419,10384,8973,49,6,10398,0,4895,0,1058,2702,8709,8859,8579,240177.3778440144
0,0,2,3545,4397,5,419,7738,7346,0,5,7227,0,2268,0,3238,21035,10247,4172,6879,530000.0
0,0,2,26123,11115,3,309,6809,12634,0,6,6708,0,3161,0,99,14911,10564,9765,18231,770706.2331519686
0,0,2,14489,3078,4,419,9725,6068,49,5,9653,0,6646,0,1797,4656,17864,7316,2189,300000.0
0,0,2,14936,12155,2,309,2055,20946,0,5,2570,0,4364,0,801,10305,20965,8225,21907,287486.7956391326
0,0,4,14063,7973,4,264,9027,4477,0,5,3016,4651,4480,0,1928,7109,13853,4077,5072,303866.60848460486
0,0,2,15442,13211,3,309,7878,12727,0,5,4396,2401,4008,0,1051,24028,10314,7986,10537,434000.460811822
0,0,2,18321,15399,3,419,5180,2301,49,5,3361,1325,6646,0,1285,20272,19662,7043,1658,379665.0484689095
0,0,3,7825,14724,4,419,11132,21584,0,5,7901,2175,3755,0,1496,23737,12438,10911,22067,625545.5134028464
0,0,3,10694,16649,3,75,1692,17846,0,5,2084,0,1651,0,193,15880,10560,7606,20041,721117.3893938758
0,1,2,17225,14852,4,619,14011,17744,0,5,8947,3216,3260,799,193,17441,10320,7705,20111,1245929.041787073
0,0,2,19550,11456,4,419,11167,3917,49,6,11165,0,6199,0,1928,21381,18434,9710,3396,690712.1631827682
0,0,2,20426,8440,4,75,4374,14753,49,5,4466,0,2539,0,3774,24651,7034,4404,15416,300000.0
0,0,2,26563,12165,4,419,13008,6470,49,6,12740,0,6646,0,1573,2788,9982,10660,5240,394041.9363730381
0,2,4,26122,402,3,309,6947,4330,49,6,6617,0,28,0,3010,18962,5656,7381,2949,759586.3033348636
0,0,2,1323,8716,4,419,9692,7612,49,6,9639,0,5594,0,1716,21422,12816,11540,9573,625000.0
0,0,3,25735,3461,3,419,9438,14949,0,6,9305,0,4596,0,836,2012,1600,5783,18777,258703.6561216057
0,0,3,18504,5204,4,419,8353,19344,0,5,3180,3516,3412,0,193,12313,12593,6807,15694,525000.0
0,0,3,9597,367,0,0,0,24871,200,0,0,6981,0,0,4281,27364,22052,776,24704,78774.39998482731
0,0,3,512,15243,2,360,3931,3596,0,5,1593,602,1538,0,2909,20948,1486,3941,2949,633343.2676491711
0,0,2,14383,15225,5,419,12221,7876,49,6,12193,0,5642,0,2265,6140,16282,10816,7027,450000.0
0,0,3,6042,2125,4,264,3305,21675,0,5,3596,0,4596,0,2265,21596,16954,4679,21395,384547.8468019621
0,0,3,12425,14793,3,75,8035,23979,0,5,7873,0,3819,0,1716,1062,19549,6861,24138,345546.34014984657
0,0,2,14542,4164,3,75,842,8533,0,4,1130,0,2151,0,4230,6406,5597,2515,10327,179748.36531547506
0,0,3,2012,2815,3,75,4299,11734,0,5,3529,0,2649,0,520,13016,15178,3713,11081,498951.642664064
0,0,3,18626,13235,3,75,562,4474,0,5,688,0,593,0,2517,19997,4286,2643,5033,453643.6156170799
0,0,3,20288,16226,2,75,2186,21282,0,5,2809,0,3041,0,2319,10712,826,4116,19845,449922.5553102491
0,0,3,15022,6879,3,75,3762,18067,0,5,4025,0,2710,0,77,12200,11094,5898,19029,686639.2162777347
0,0,2,1357,388,2,75,2506,6604,0,5,747,518,2970,0,4281,19461,285,2144,6983,420000.0
0,0,2,14809,13054,3,360,2604,970,49,5,3016,0,6132,0,3164,12370,4060,1610,503,280171.90495726524
0,0,2,10589,10328,4,569,15370,18361,49,7,8608,5759,5498,0,297,15987,10990,11431,19919,1137003.875929414
0,0,2,21446,4650,2,206,188,6361,0,5,273,0,2203,0,3010,17788,7410,5054,3167,440000.0
0,0,3,20629,2057,5,419,14711,23391,0,6,4481,6685,3696,0,1625,21403,16378,7536,23391,651544.9577760539
0,0,2,26993,7568,3,419,9051,3290,49,5,9411,0,5420,0,99,759,4826,4939,2949,305011.7500906094
0,0,2,1363,13673,3,360,3667,10139,0,5,3834,0,2832,0,1146,25055,10932,6697,10554,440000.0
0,0,3,22256,5055,3,309,4237,12655,0,5,3461,416,5119,0,1285,8856,17863,11135,12479,449984.3980177411
0,0,2,316,15512,4,419,14143,4173,49,7,10665,1722,6705,0,1716,21048,10309,8638,7297,1075798.2900226112
0,3,2,10732,9030,3,360,8131,18098,0,6,4453,2510,2830,0,3211,23523,8367,10744,17098,713625.1903323305
0,0,2,7181,529,4,419,12004,5761,49,7,12075,0,5761,0,1758,22518,17865,11153,10008,625000.0
0,0,4,3756,14507,3,419,9404,2010,49,6,6368,602,142,0,2558,20601,3135,2267,2026,699947.5740682131
0,0,2,9788,9524,3,75,1118,18104,0,5,1371,0,2710,0,1797,4614,14495,3514,9901,163666.39884471905
0,0,2,23190,3358,5,519,14566,11137,49,7,14070,0,6132,0,2109,9678,21802,13622,5072,575401.5319494467
0,0,2,1956,7125,4,619,7949,11766,49,5,7763,0,5119,0,4175,6327,5855,4820,21919,265000.0
0,0,3,22774,8697,4,506,17129,22688,49,8,15753,0,4427,0,969,16522,13937,14496,22665,1326533.3713843226
0,0,3,14602,15568,3,264,6167,8462,0,5,6170,0,4842,0,1716,22443,14172,3386,7962,565000.0
0,0,2,15834,917,3,419,10217,4181,49,6,10234,0,5810,0,1692,14424,20553,11237,5998,550000.0
0,0,4,18492,13543,5,419,13947,18394,0,5,6222,5843,2087,0,2603,11603,9128,6129,18020,629856.728393361
0,0,3,18117,15081,3,264,5802,23048,0,6,5749,0,4204,0,1348,1557,19942,3974,23277,291942.45319862413
0,0,3,2091,13809,2,75,2959,14824,0,5,3332,0,3161,0,4129,6236,3833,3811,18337,290313.77132120176
0,2,2,23601,4930,5,785,17904,22857,49,11,16136,0,6132,0,649,14453,7270,12059,23283,5585483.504593933
0,0,2,4851,9962,4,619,16661,21210,49,7,14703,1812,6000,0,1198,19036,10684,6747,2852,1577991.8339402303
0,0,2,5790,2766,5,419,11608,19208,0,6,9882,263,4070,0,969,14271,19063,6856,20395,590659.6846095138
0,0,2,2046,826,4,419,8678,4493,49,5,7102,90,811,0,2517,19479,4303,6506,3256,799999.5844107926
0,0,3,20032,15399,3,75,6190,6622,0,5,1810,3086,543,0,2389,20231,6780,4237,6899,623266.235929089
0,0,2,17077,14515,4,419,13739,15924,49,7,13398,0,5760,0,836,777,1745,12115,16622,396402.48466979567
0,0,2,25193,15834,3,309,7298,14570,0,5,3589,2401,4080,0,1573,4886,8546,4541,13930,279896.96226925147
0,2,3,24665,0,0,309,2239,0,0,0,0,6981,0,0,0,26359,7806,0,0,669585.7737926308
0,0,2,22657,8210,3,206,3944,24049,0,5,1958,1475,5642,0,1091,26609,21115,3330,22986,391212.3999916344
0,0,2,23550,16503,3,75,6028,7612,49,5,6108,0,92,0,3238,15722,984,5054,6269,711933.7744784356
0,0,2,23970,14047,3,419,6190,2907,49,6,5956,0,5928,0,1348,15735,19846,4062,1531,514690.73777868145
0,0,2,5090,12443,3,264,1303,4513,0,5,1502,0,3735,0,3673,10749,8842,2871,8180,245000.0
0,0,2,20195,6516,3,464,4486,1094,49,6,4653,0,5349,0,2265,19900,4882,4006,946,535000.0
0,0,3,9406,12880,3,75,1451,13554,0,5,1874,0,3497,0,1573,26540,13681,734,15607,270000.0
0,0,3,26709,7754,4,75,7520,18959,16,5,4587,1910,2331,0,3891,27340,3606,3645,16808,329632.35681626655
0,0,2,15284,480,4,419,12994,6240,49,6,12759,0,5642,0,1928,9576,13299,8439,4779,499865.40939418983
0,0,3,24294,14807,3,75,3623,7612,0,5,1833,978,2430,0,3238,12693,8286,1316,7432,429874.09487846505
0,2,2,25822,16366,3,506,14740,13079,49,7,9873,3870,4946,0,3238,21477,8667,11990,16987,1187628.9090221787
0,0,4,7105,5398,3,360,10160,10049,0,6,5484,3265,2043,0,3018,21401,4089,4715,9207,722103.9900706416
0,0,2,4564,15284,4,75,1903,14860,0,5,2429,0,3412,0,4264,4589,6682,4343,17570,165321.44951988317
0,4,2,25564,7528,3,619,16899,17749,49,8,13963,5302,5810,0,297,7886,14145,14914,19007,1081606.5139976046
0,0,2,26144,10072,2,75,139,1441,0,4,182,0,1406,0,2677,14142,7340,1484,1897,330000.0
0,0,2,11531,8192,3,264,8420,19868,0,5,3016,4102,2897,0,4129,7557,10860,7975,16657,284668.0974460236
0,0,3,6561,6164,3,75,4456,12597,0,5,2809,921,3628,0,649,14598,14556,1447,11723,347997.9323064927
0,0,4,12304,2498,4,264,7902,14207,0,5,2699,3652,3484,0,3535,27336,4987,6022,12846,400000.0
0,0,2,10988,2880,4,464,9047,9046,49,6,8673,0,6646,0,908,939,6150,10433,8163,316817.03259140195
0,0,3,9023,5398,4,264,6277,6026,49,6,3937,742,2430,0,3089,18475,293,2320,3468,664891.5227216467
0,0,2,7121,10504,3,419,5426,1162,134,6,5816,0,6199,0,2654,16084,1118,3774,704,432248.9938408637
0,0,3,10167,644,3,464,11648,16920,49,7,11711,0,5231,0,57,14765,11102,10399,19287,837274.7793496742
0,0,2,13876,1354,3,419,11836,23516,0,6,6443,4409,4016,0,2312,26492,15442,8907,21243,485032.3207772198
0,0,2,25217,8911,3,75,1831,9443,0,5,2235,0,1958,0,4230,4649,8103,2267,15410,176600.89986422978
0,0,2,1552,563,4,464,9630,6909,49,5,9486,0,6369,0,0,1804,6897,5271,5454,373633.0345482847
0,0,2,22454,6164,4,419,10976,7612,49,5,7363,2600,4773,0,3238,22490,4067,5319,9154,691698.615803658
0,0,2,15391,3021,3,75,2897,5070,0,5,2579,57,1306,0,3164,21237,929,4906,5026,525000.0
0,0,3,19120,2069,3,264,6474,20125,0,5,6650,0,3615,0,1797,5798,16462,5477,20908,424346.8184260864
0,0,2,26810,15779,3,419,6990,3060,49,6,6278,0,2270,0,3164,15522,4077,4939,2949,674821.6229615911
0,0,3,14578,15081,4,206,5358,2387,0,5,1206,2382,714,0,3089,19229,1642,1987,2084,650000.0
0,0,3,16201,11287,3,464,14798,22143,0,7,12236,1876,4124,0,552,17278,6929,11993,21854,1706990.6798589807
0,0,3,26566,10309,2,309,5670,8442,0,5,5553,0,2897,0,3089,14283,5496,5724,8323,430183.8296789979
0,0,2,15108,4753,4,419,12082,2755,49,6,11769,0,6061,0,1716,13646,20103,10108,2568,664092.6804715234
0,0,2,0,16774,0,0,0,0,200,3,0,6981,4480,0,4281,80,22052,15161,4,78000.0
0,0,2,8555,8386,3,464,13123,3274,49,7,8641,3147,6646,0,3015,10814,7832,7221,4647,510000.0
0,0,2,5473,6809,5,506,14309,8621,49,8,13903,0,6597,0,2265,16318,14920,11950,16222,935245.7030686424
0,0,2,3483,6222,3,75,5180,7199,0,5,765,2327,3260,0,2234,11745,8903,2101,9808,223782.66214839343
0,0,4,13636,4349,3,75,3124,18399,16,4,3529,0,65,0,1048,3392,15507,3680,9021,334987.0912911664
0,0,3,7576,7125,4,419,7520,13001,49,5,7350,0,5165,0,1716,21870,16705,6437,14055,530000.0
0,0,2,848,813,4,419,10368,7618,49,5,10895,0,1358,0,4230,7625,9762,433,7701,235000.0
0,0,2,20542,6124,3,264,6420,18086,0,5,6278,0,3412,0,2069,8573,11500,5413,16289,249013.3026880926
0,0,2,4076,7781,3,419,16870,21248,49,6,13498,4135,2313,247,3712,24777,2744,4299,16786,839849.8187476735
0,0,3,4752,16163,3,360,3976,21629,0,5,2973,0,4528,0,715,196,20001,3645,18589,325257.0537502074
0,0,2,4262,2536,3,75,2104,5446,0,5,2551,0,1087,0,3394,22011,5539,4410,6406,684102.810662838
0,3,2,14889,9029,2,75,2325,18455,0,5,2801,0,1510,0,3535,23233,2869,7878,12610,368185.3572892305
0,0,2,15089,2363,4,882,17820,23823,49,9,16081,0,5928,0,1209,12749,14992,14923,23812,2426502.5061646425
0,0,2,13602,14363,3,75,2778,13462,0,5,3180,0,4364,0,2602,11053,13498,2871,8791,252990.02023107023
0,4,2,25785,5985,3,75,14168,13452,49,6,8958,4165,2045,0,3652,12734,1868,9903,11314,714605.2862853449
0,0,2,12306,16019,4,419,6425,10009,49,6,6222,0,5009,0,289,13512,12351,7157,9809,665122.3188507495
0,0,4,25727,12556,2,75,1747,12009,0,4,2404,0,1994,0,3588,8035,2077,947,10390,290204.9614970353
0,0,3,23904,15297,3,419,10161,20385,0,7,10321,0,3629,0,1716,19869,12601,12692,19846,846308.1878825898
0,0,2,24697,3812,3,75,1451,14559,0,4,1593,0,2262,0,3774,25506,4059,3210,11530,299655.00935245486
0,0,2,21939,3672,3,264,9378,16085,0,6,9747,0,4124,0,580,27242,8435,13111,13272,424144.0343281848
0,0,3,5620,14752,3,419,4878,11157,49,5,5068,0,4899,0,1573,23489,17514,2759,12020,479955.4328231583
0,0,2,15556,10973,3,206,4963,10139,0,5,3016,775,4427,0,99,2295,7153,3305,9730,231941.90915891487
0,0,2,906,3233,3,419,5752,2674,49,6,5817,0,6324,0,1797,4469,18255,3839,2302,263793.48611547955
0,0,3,25651,5828,3,206,1747,6941,0,5,2094,0,2970,0,4264,6443,3919,1137,5760,265000.0
0,0,2,18245,11546,4,506,16717,12069,49,8,15453,0,5760,0,908,21266,12527,14319,16430,898814.7829654345
0,0,2,20110,7355,4,506,11451,15943,0,5,4021,5787,5700,0,4230,6223,6462,10339,16347,359305.89045914717
0,0,2,1525,7324,3,419,11317,23898,49,7,11383,0,5642,0,1285,16597,21081,5598,24091,538335.0458327441
0,0,2,8267,8514,4,419,11452,2837,16,6,7000,2724,1994,0,3238,19559,3404,6320,2745,803223.8593458649
0,0,2,536,3004,3,264,3636,11092,0,5,3777,0,4364,0,0,3771,7423,2455,10172,225140.5725265577
0,0,2,23661,9906,3,264,8651,2102,0,4,3407,3751,1774,0,3238,17961,2825,4691,2479,499073.429135606
0,0,2,11121,2283,4,75,2756,3993,5,4,3407,0,813,0,3588,21177,6372,3107,5072,325000.0
0,0,2,20810,953,4,419,11266,18936,49,6,11129,0,4596,0,2430,17674,18892,9636,19049,600000.0
0,0,2,18102,12424,3,75,851,7612,0,4,1032,0,2765,0,2919,11613,5656,318,5072,220599.89621518645
0,0,2,21198,2059,3,419,9965,12117,49,5,10035,0,6132,0,2061,8575,21718,6087,8775,499992.9372877413
0,0,2,15218,10702,3,75,2655,16934,0,5,2809,0,4427,0,0,1921,7448,4050,17015,199995.44152416816
0,0,3,9140,16307,4,264,9995,20593,0,5,6149,2401,4427,0,1928,26899,13204,9106,21491,500000.0
0,2,2,3057,3239,3,360,11451,24788,49,6,11734,0,5009,0,649,15892,20551,10737,24622,828322.4117546334
0,0,2,26657,0,3,75,0,82,0,0,0,0,0,0,57,27253,19492,2643,4531,404642.57938983093
0,0,2,21217,957,3,75,884,4078,0,4,1303,0,4480,0,1716,3498,16747,1786,6934,173254.53630927028
0,0,2,19771,10279,4,646,13637,2121,49,7,8233,3719,5859,0,3555,18180,3625,3794,2155,885395.597079492
0,0,2,11377,1648,3,264,5620,22770,0,5,5495,0,3150,0,1285,17320,19332,2092,22078,356190.58872066916
0,0,3,5083,3862,1,75,131,743,0,4,168,0,1142,0,3164,16386,2613,2320,2349,358214.03898239473
0,0,2,12150,12889,4,419,12603,20204,49,7,12363,0,4124,0,1716,26051,12704,8810,20129,542869.7053049224
0,0,2,24986,7994,4,419,14732,7613,49,6,13954,0,6324,0,4175,2736,7034,8587,5734,420000.0
0,0,2,13322,3692,2,419,3055,204,49,6,2118,682,6276,0,2764,11023,11162,2698,206,316186.6636569863
0,0,2,19531,5653,3,309,11433,23080,0,7,7226,2388,4070,0,1209,19759,11005,12233,19393,507877.2180091418
0,0,4,6304,5269,4,360,5678,4194,0,4,1130,3442,1087,0,3089,21367,6209,4770,6737,465000.0
0,0,3,1521,7479,3,75,8237,10240,0,6,3682,3166,2900,0,3358,16913,9253,6129,5072,685525.9474639378
0,0,2,26309,4777,5,367,13507,12655,0,5,9374,2724,4306,0,968,25747,12038,11088,13263,457868.81325852935
0,0,3,12860,16307,3,75,6619,21619,0,6,2209,3166,4124,0,2558,26282,16860,9106,22885,561389.0586671528
0,0,2,3524,201,0,75,53,7637,0,4,67,0,2430,602,3315,16071,7452,4343,6662,293617.7748977035
0,0,2,15679,15834,4,464,16793,15472,49,8,15578,0,5810,0,2312,13945,14214,14534,18380,845100.7348872498
0,0,2,4167,10455,3,419,5983,6492,49,5,5817,0,5551,0,649,3226,16285,4343,5550,264045.3310515097
0,0,4,10809,14432,4,419,12084,3896,49,6,7047,3734,1447,0,2654,21055,4556,5379,3481,828794.0907355335
0,0,3,12782,3990,4,419,14465,21275,49,8,13625,0,4983,0,2207,17855,17848,13554,20537,761489.2949928913
0,0,3,2231,11251,3,75,2805,5295,0,5,3180,0,3260,0,3398,22295,9319,2392,5492,380773.4281581588
0,0,4,23153,6879,4,464,10270,1814,0,5,2686,6271,576,0,2602,20480,6780,4006,5221,679027.7291240493
0,0,2,12003,3233,4,75,6021,7612,0,5,2686,1789,3673,0,1599,5535,9903,4343,8455,274429.3744344245
0,0,2,22932,12861,3,419,7886,11859,0,6,1119,5115,4528,0,3588,25100,7340,5054,10717,486294.1409121154
0,0,2,11794,11505,4,419,16559,15140,49,9,15369,0,6193,0,2178,14969,20436,13570,14098,1013705.3008412528
0,0,2,8630,15715,5,1104,17746,17671,49,8,16052,0,6000,0,99,11255,16973,13902,20940,1974088.6955136792
0,0,2,24194,9259,4,419,15429,11658,49,7,14595,0,5859,0,1928,4723,16792,10244,10738,429406.1155464194
0,0,2,4888,12002,3,264,3994,20433,0,5,4060,0,4596,0,969,8752,21624,5617,21811,270000.0
0,3,3,27242,15298,10,1144,18010,24871,200,11,16171,6981,6760,863,0,0,22052,15161,0,7700000.0
0,0,4,24740,1971,4,419,7751,2400,49,5,4326,1353,1142,0,2941,19438,7119,4062,1799,649602.1291267764
0,2,4,9210,8059,3,360,10891,24186,0,6,3777,5410,3260,0,99,12261,16483,11704,24201,751358.1433341231
0,0,0,26459,403,0,0,0,8880,141,0,0,6981,0,0,32,55,22052,15161,19039,78000.0
0,0,2,27242,16765,10,1144,18010,24871,0,11,16171,0,6646,0,0,17518,22052,15161,24704,7700000.0
0,0,2,11780,4291,3,75,1018,5672,0,5,1130,0,2369,0,3010,21391,677,2759,5834,389709.5768788862
0,2,2,18444,12372,4,464,17299,23323,49,9,15600,2274,6199,0,1573,23492,8955,14506,22658,1936158.8980075691
0,0,2,3968,3959,3,309,6587,5721,0,5,2084,3020,1022,0,2999,18365,5945,2210,4450,363037.48440153024
0,0,2,8168,5138,3,419,7465,3387,49,6,7503,0,5231,0,252,10977,19079,6703,2949,435343.20939618023
0,0,3,17618,840,3,264,4146,10539,0,5,1089,1356,3211,0,836,20520,15368,4339,13780,432684.6462506363
0,0,2,1097,14075,2,206,2041,2894,0,5,2489,0,35,0,3588,10541,3404,6196,4647,394836.0797594598
0,0,2,9026,3026,4,75,2380,15606,0,5,2809,0,2765,0,3712,25782,3919,2060,14126,295926.36962410476
0,0,2,1797,13391,4,264,4963,11585,0,5,5143,0,4185,0,1928,6955,10763,3455,9420,224808.91793291777
0,0,2,15611,1659,1,264,5426,22193,0,5,5068,0,6597,0,1608,6382,21950,5512,23854,450000.0
0,0,2,1316,773,3,569,13918,4397,49,6,9982,2530,6324,0,2006,16340,15310,11593,2949,746042.5600333416
0,0,2,2308,15716,3,206,8531,19822,0,5,8482,0,3412,0,3668,25852,7513,2759,18518,525000.0
0,0,2,24220,13017,3,419,11124,5282,49,7,11287,0,5810,0,1209,22551,14457,8369,4109,651965.4108577501
0,0,2,13356,10133,4,419,13578,23121,0,5,6847,4800,2832,523,4230,25916,4987,14083,23124,435000.0
0,0,2,5460,5056,3,264,2841,2925,49,5,3140,0,4480,0,1024,20969,15168,2152,5192,326979.150608109
