Geography,Gender,HasCrCard,IsActiveMember,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,borrar,Exited
0,1,1,1,24183,1602,2,16201,0,20523,20368,0
1,0,1,0,6641,3279,5,10890,0,21777,21797,1
1,0,1,1,2321,5687,9,6772,1,17325,17340,1
0,0,1,1,15463,2406,9,0,0,7384,7358,1
1,0,1,1,10012,3663,0,9923,1,5681,5645,1
0,0,1,1,13973,3169,3,607,0,4303,4303,0
2,1,1,0,621,1916,6,0,1,25419,25394,0
0,1,0,1,10778,2406,6,7697,1,10661,10598,0
1,0,0,0,6460,2406,5,13990,0,4209,4264,0
0,0,0,0,8059,1527,1,0,1,17942,17915,0
0,0,1,0,11029,298,5,6300,0,3684,3673,0
1,1,1,0,1916,2613,10,10564,1,20962,20919,0
0,1,1,0,10215,1781,4,0,1,24976,24963,0
0,0,0,1,3921,1038,6,0,1,25787,25798,0
2,0,1,1,18142,2406,3,0,1,13393,13507,0
1,1,0,1,12349,4026,3,6963,0,18686,18749,0
0,0,0,0,24603,2406,1,15957,0,20603,20641,0
0,1,1,1,25284,3169,6,10728,0,10270,10238,0
0,1,0,1,13512,3663,6,2338,1,12128,12118,0
0,1,0,0,21769,2276,5,5862,0,18783,18755,0
0,1,1,1,11747,2406,2,12732,1,12730,12689,0
0,0,1,0,5792,1781,2,11345,0,18622,18719,0
0,1,1,1,15712,1298,8,0,0,14993,15047,0
0,1,0,0,2267,2803,1,6150,0,9556,9619,0
0,0,1,0,12604,922,6,6200,1,25235,25246,0
1,0,1,1,11785,2079,10,10102,1,14264,14181,0
0,1,1,1,4051,1652,1,15476,0,24500,24572,1
0,1,0,1,3421,2040,4,0,0,13149,13152,0
1,1,1,1,18713,3394,2,7728,1,6031,6021,0
0,0,0,0,4787,781,4,0,1,12507,12617,0
0,1,1,1,23735,1140,8,10834,0,11022,11142,0
2,1,1,0,12828,31,8,0,1,6358,6469,0
1,0,1,1,2953,2276,3,12484,1,7276,7297,0
0,0,1,0,8978,640,5,11087,0,10247,10312,0
0,0,0,1,14722,3279,6,981,1,2689,2685,1
1,0,1,0,25021,2040,7,9413,0,7362,7366,1
0,0,1,1,11361,3541,9,0,1,9701,9776,1
0,1,1,1,6774,1652,8,3490,0,3574,3496,0
1,0,0,0,20652,518,2,15954,1,3095,3091,0
0,1,1,1,23119,2406,9,0,1,24215,24195,0
2,1,1,0,16360,2276,7,0,1,5848,5840,0
0,0,1,1,19363,2276,1,0,1,2602,2631,0
1,1,1,1,9534,3394,4,15402,0,19869,20029,0
0,1,1,0,18976,2552,0,0,0,14638,14484,0
0,0,1,1,13065,2668,5,15036,0,7742,7792,1
2,0,1,1,1744,1781,2,3060,1,1744,1715,1
2,1,1,0,15096,1298,5,3474,0,22765,22754,0
0,1,1,0,12579,2668,2,11249,1,7403,7385,0
0,0,1,0,4988,3918,2,3017,2,2493,2534,1
0,1,1,1,14985,1916,7,11849,0,3767,3770,0
0,0,1,1,24587,2406,1,0,1,18392,18391,0
2,1,0,1,10025,3169,6,1035,0,12949,12881,1
1,0,1,0,24669,2276,4,14442,0,22617,22645,0
0,0,1,1,21088,2156,3,0,1,6096,6336,0
2,1,1,1,9901,2918,5,14290,1,24293,24313,0
0,1,0,1,2657,411,6,0,0,9686,9544,1
1,0,1,1,10622,1652,2,12576,0,8513,8536,0
2,1,1,1,15411,36,7,11545,1,11187,11605,0
0,0,1,0,22362,2276,6,0,1,13574,13604,0
0,0,0,0,9972,1298,1,14063,1,6315,6312,0
2,1,0,1,2753,3663,6,13792,0,20488,20565,1
0,0,1,1,18882,1781,1,10944,0,14890,14872,0
1,0,1,0,22911,1418,8,14501,0,22605,22588,0
2,1,1,1,15667,1418,1,91,0,3433,3423,0
0,0,1,0,17909,1161,9,3020,0,3017,3018,0
0,0,0,1,7248,4290,2,0,1,11801,11809,0
0,1,1,0,384,1038,6,8019,0,20222,20175,0
0,1,0,0,20679,2040,1,0,1,9307,9347,0
2,1,1,1,24929,1298,7,14126,0,22970,23220,0
0,1,0,1,18720,4666,7,15498,0,2245,2215,1
1,0,1,0,12298,1282,5,1897,1,20982,20973,1
2,1,0,0,10225,1652,2,4327,0,15971,15975,0
1,1,0,0,3880,1418,3,1245,1,4456,4455,0
0,1,0,0,3181,1672,6,0,0,4144,4129,0
1,0,0,0,25284,4306,1,6790,0,906,921,1
0,0,0,0,15593,3279,9,0,1,18501,18500,0
1,0,1,1,9409,2803,6,14457,0,12767,12929,0
0,0,0,1,18445,518,9,0,1,15274,15030,0
1,1,1,0,1804,2276,6,9518,1,3830,3885,0
0,0,1,1,1191,2668,1,0,1,10347,10314,0
2,1,1,0,2801,2276,0,15692,1,3410,3598,0
0,1,1,1,8886,5549,2,0,1,19246,19281,0
1,0,1,0,3654,2156,8,9468,0,9114,9125,1
0,0,1,1,17751,1527,4,0,1,20808,20773,0
2,1,0,0,18695,2660,3,0,1,2488,2527,0
0,1,1,1,1678,2040,1,0,1,18329,18373,0
0,0,1,0,19313,2040,4,12228,0,11081,11124,0
1,0,1,1,22219,3541,8,14887,0,14146,13985,0
0,1,0,1,5081,1916,6,0,1,1052,1087,0
1,1,1,0,5962,1418,9,260,0,814,796,0
0,0,0,0,16583,3541,8,3695,2,4362,4363,1
2,0,1,1,9991,3791,5,0,1,9919,9860,0
1,1,1,0,16954,2406,6,7929,0,15312,15283,1
1,1,1,0,5640,1418,6,12301,0,3827,3828,0
0,1,1,1,5798,4318,9,6585,0,14187,14144,0
0,1,1,1,20873,5304,3,0,0,17106,17314,1
0,0,0,1,22412,2144,4,0,0,4389,4338,0
0,0,1,1,4568,2918,8,0,1,25191,25157,0
0,1,0,1,6595,610,8,14641,0,24670,24661,0
1,1,1,1,758,4320,8,6657,1,22996,23047,1
0,1,1,0,3304,333,8,0,1,25152,25140,0
0,1,1,1,5969,1418,7,0,1,25659,25650,0
1,0,1,1,5178,2129,9,10385,0,24731,24715,0
2,1,1,0,1664,2544,2,16443,0,23545,23546,0
0,1,1,1,15393,3454,5,0,0,8428,8390,0
0,0,0,0,24928,3394,5,12535,0,12440,12446,0
2,0,1,1,19985,1652,9,6441,0,3891,3891,0
1,0,1,0,2920,1038,8,16126,1,4942,4846,0
0,0,0,1,21455,1038,3,0,0,18387,18074,0
1,1,1,1,20934,1527,1,12633,0,3199,3184,0
0,1,1,1,12810,1527,6,0,1,14999,14948,0
0,1,1,0,21461,2276,6,9605,1,4799,4783,0
0,1,0,1,15954,5125,1,11931,0,4780,4849,0
1,1,0,0,5647,2406,9,478,0,20869,20862,0
0,0,0,0,19897,2040,3,0,1,13756,13664,0
1,1,1,0,2363,3754,5,8720,0,24535,24529,1
1,1,1,0,9054,3394,10,15223,0,12693,12568,1
0,0,1,0,11381,3169,7,0,1,5307,5344,0
1,1,0,1,20361,1652,8,3507,1,5209,5184,0
1,1,1,0,9339,3169,6,4698,0,25044,25052,1
0,1,1,1,10640,3169,7,0,1,19554,19537,0
0,1,1,1,12002,3169,5,2654,0,158,158,0
0,1,1,0,19005,1038,9,0,1,19545,19568,0
1,1,1,0,11953,3169,8,14168,0,24355,24347,1
1,1,1,1,1732,2276,10,4313,1,24555,24538,0
0,0,0,1,9327,2803,1,2104,0,10914,10716,1
1,1,1,0,1186,4866,8,6019,1,21627,21718,1
0,0,1,0,14475,4306,3,0,0,20680,20726,1
0,1,1,0,2444,1527,4,0,1,4465,4469,0
1,1,1,0,21167,1781,4,4286,0,12652,12652,0
0,1,1,1,10806,2803,7,675,0,6685,6714,1
1,0,0,0,7357,3791,0,12183,0,765,744,1
0,0,1,0,3555,1298,6,14083,0,4206,4228,0
0,1,1,1,21478,4424,4,0,1,3055,3064,0
2,0,1,0,20951,2040,5,0,0,17344,17358,0
2,1,1,1,1469,1075,9,5097,0,17052,17089,0
1,1,0,1,6350,1916,3,11797,0,24525,24555,1
0,0,1,1,22379,2040,10,0,0,11257,11092,0
0,1,1,1,6148,2512,4,0,1,9069,9020,0
1,1,1,1,5041,1161,9,14437,1,8560,8546,0
2,0,1,0,10975,3033,0,0,1,16413,16321,0
0,1,1,1,22635,2803,6,13565,0,23527,23513,0
0,0,0,0,15563,3169,9,0,0,20325,20420,1
2,1,1,0,24266,1527,9,0,1,2204,2183,0
0,0,0,1,4369,2406,3,15835,0,25984,25985,0
2,0,0,1,14894,1161,5,3852,1,4212,4241,0
2,1,1,1,19841,1038,3,12864,0,25985,25987,0
0,0,0,0,17769,1163,2,3869,0,3967,4143,0
1,1,1,0,9824,2544,7,8135,0,6561,6541,1
2,0,0,0,15248,3169,1,0,1,7777,7760,0
1,1,1,1,22413,2668,6,8501,1,5408,5377,1
0,1,0,1,8813,818,6,0,0,19642,19697,0
0,1,0,1,5137,4424,4,0,1,22797,22781,0
0,0,1,1,23880,2406,1,0,1,21759,21747,0
0,0,1,0,13543,4132,2,0,0,20891,20930,1
0,1,1,1,10581,1631,9,14008,0,15595,15604,0
1,0,1,1,21924,1418,5,10991,1,11308,11512,0
0,0,0,0,13171,518,5,7414,0,1358,1335,0
2,1,1,0,24581,1298,6,0,1,8590,8568,0
0,1,0,0,25173,2918,4,15438,0,4792,4819,0
0,0,1,0,4806,1527,6,0,1,22572,22562,0
1,1,1,0,1782,2946,1,15710,1,24641,24602,0
2,0,1,1,7829,5555,2,0,1,22873,22913,0
0,1,1,0,16544,1161,6,0,0,15216,15242,0
0,0,0,1,9595,4666,0,0,1,22068,21919,0
2,0,1,1,3810,5149,2,6321,1,6422,6322,0
0,0,1,1,19130,2156,10,14823,0,6670,6667,0
0,1,1,1,22574,1781,4,0,1,2721,2775,0
2,0,1,0,25284,3033,3,7438,1,18468,18496,0
2,1,1,1,19286,518,8,10036,0,19337,19370,0
0,1,0,1,10812,2668,3,0,1,14560,14523,0
1,1,0,1,2447,1332,8,15489,1,1202,1208,0
2,1,1,0,11385,3033,2,0,0,2326,2333,1
0,0,1,0,6505,2803,1,797,0,10496,10397,0
2,0,1,0,21908,2918,3,11106,1,703,729,0
0,1,1,0,25284,2076,1,0,1,7868,8255,0
0,1,1,0,17959,2803,2,1017,0,23091,23153,1
0,1,0,0,13924,1781,0,6296,0,21204,21269,0
0,1,1,1,3563,2276,9,0,1,14189,14153,0
2,1,1,1,23336,1527,5,0,1,17936,17941,0
1,0,0,0,18925,4047,1,3925,1,12855,12892,1
1,0,0,0,23027,781,6,4330,0,25169,25181,1
2,0,0,1,7399,411,4,13379,0,3627,3562,0
1,1,1,1,7897,2803,4,5452,0,2417,2396,0
0,1,1,0,11280,2040,2,0,1,11088,11068,0
0,1,1,1,24631,922,4,0,1,25509,25490,0
2,1,1,0,8827,1781,5,0,0,15951,15903,1
2,1,0,1,7763,4229,5,13467,0,15435,15467,0
2,0,1,1,17800,2544,4,0,1,18046,18022,0
0,0,1,1,11581,1527,6,1930,0,15780,15820,0
0,0,0,0,8623,3279,8,4265,1,14367,14395,0
0,0,1,0,2749,3394,1,0,0,8030,7911,1
2,0,1,1,6940,2918,5,5911,0,12988,12851,0
0,1,1,0,6648,1916,1,758,0,20251,20237,0
1,0,1,0,4921,1916,4,1846,1,21094,21082,0
1,0,1,0,10514,2406,3,2971,0,23590,23612,0
1,1,1,1,2544,4306,8,4167,0,9488,9412,1
1,0,1,0,3331,4112,2,9674,0,2538,2547,1
0,0,1,1,12271,683,7,13338,0,8463,8463,0
1,0,1,1,17298,5944,4,2799,1,2479,2565,0
0,1,1,1,22705,1298,6,7525,0,4360,4350,0
0,1,1,1,16055,2668,5,15896,0,17570,17862,1
2,1,1,1,12646,1298,3,6442,0,13174,13255,0
2,1,1,1,1556,2803,9,4501,1,18938,18838,0
0,1,0,1,18903,5822,4,0,1,6006,6058,0
0,1,1,1,12581,3169,6,0,1,6689,6753,0
0,0,1,0,24883,1148,3,0,1,720,758,0
1,0,0,0,2838,3791,4,4889,1,9557,9655,0
1,1,1,0,12197,2040,9,8093,1,23984,23975,0
0,0,1,0,16501,2040,9,0,1,3785,3755,0
0,0,1,0,5449,2803,2,13484,0,14070,13967,0
0,1,1,0,10457,2276,5,0,0,20541,20528,0
2,1,1,1,18314,1781,3,167,0,18323,18288,0
1,0,1,0,16566,3033,4,4918,0,15982,15947,1
1,1,0,1,6685,1298,4,7447,0,21724,21894,0
0,0,1,0,4069,2299,0,0,1,16323,16350,0
0,1,1,1,12188,4269,8,11239,0,20052,20028,0
0,0,1,0,19739,2918,6,1303,0,3743,3754,1
1,1,1,1,25099,1418,4,1765,1,3610,3603,0
2,1,0,1,18517,2406,0,5363,0,22340,22415,0
2,1,1,1,1663,1916,2,0,1,13894,13942,0
1,1,0,0,10235,3394,2,12790,0,7932,7840,1
0,0,0,0,11101,2668,7,15129,0,8109,8154,0
2,1,1,0,3534,1527,5,15519,0,4513,4496,0
2,0,1,1,23162,2059,4,3420,2,5515,5543,1
1,1,1,0,19332,624,7,13197,1,18733,18783,0
1,0,1,0,8602,3279,2,4602,0,6816,6826,1
2,1,1,0,24977,1298,4,989,1,19645,19666,0
0,1,1,0,16450,2437,6,2787,0,5803,5770,0
1,1,1,1,21686,2408,3,6502,0,9193,9138,0
0,1,1,0,11373,2544,4,8104,0,25479,25483,0
0,1,1,1,18740,4051,5,0,0,22548,22564,1
0,0,0,0,12408,2406,1,0,3,14161,14369,1
1,1,0,0,21735,2918,4,281,1,20480,20407,0
0,0,1,0,15612,1916,2,9066,0,24948,24955,1
0,0,0,0,14578,1161,2,5035,0,11908,11950,1
1,0,1,0,23640,2156,3,14185,0,17605,17687,0
1,0,1,0,21367,5651,3,5803,0,17518,17661,1
0,0,1,1,24196,1274,8,16363,1,9981,9957,0
0,1,1,1,16847,1652,6,0,1,16239,16224,0
1,1,0,0,13694,4424,6,13145,0,5717,5697,1
0,1,0,1,25284,657,2,10187,1,4494,4554,0
0,0,0,1,4476,298,8,0,0,2165,2157,0
1,0,1,0,20989,1781,0,3298,0,16632,16648,0
0,1,0,0,15569,141,8,0,1,8353,8377,0
1,1,1,0,13841,3169,8,11615,0,23374,23401,1
0,1,1,0,20788,2156,8,9481,1,20012,20026,0
0,1,1,0,12302,2406,3,15766,0,7678,7660,0
0,0,1,0,11285,3663,5,7189,1,7159,7120,1
0,1,1,1,20523,183,5,10167,0,21267,21203,0
0,0,1,0,9573,3880,5,11754,0,17294,17296,1
0,1,1,0,3217,3663,1,3283,0,11995,11930,1
1,1,0,1,7780,2803,2,9328,0,17823,17876,0
2,0,1,1,893,2544,8,13190,0,18426,18523,0
2,1,0,1,17897,3794,2,15947,0,2136,2156,0
2,0,0,0,18608,2040,6,0,1,11994,11987,0
0,0,1,0,9108,2040,8,0,1,13492,13553,0
2,1,1,0,15767,1298,5,0,0,2363,2346,0
1,1,1,0,11091,1038,7,4093,1,6569,6565,0
1,0,1,1,5631,1298,1,10226,0,24212,24214,0
1,1,1,1,15767,2544,8,4575,0,9879,9953,0
0,1,1,0,13731,3033,4,7656,1,20559,20576,1
0,0,1,0,17220,2918,5,0,0,24579,24569,0
0,0,0,1,15158,6155,0,0,1,21975,21693,0
0,0,1,1,16773,2156,1,0,1,16247,16256,0
1,0,0,0,2768,3249,4,6425,0,10596,11044,1
0,0,0,0,1284,1916,1,15573,0,6483,6537,0
0,1,1,1,1041,2276,4,1440,1,9302,9316,0
2,1,1,1,7385,6038,6,0,1,16493,16355,0
0,0,1,0,17394,2406,7,13324,1,22778,22771,0
2,0,1,0,3590,2544,7,13041,0,8085,8031,0
0,1,1,1,13168,1781,9,0,1,19890,19856,0
0,0,1,0,21485,2156,3,0,1,9442,9461,0
2,1,1,1,20647,4051,4,0,1,25357,25374,0
2,1,0,1,10677,3394,6,0,0,14384,14458,0
2,1,0,0,11068,2276,3,0,1,25319,25318,0
1,0,0,1,5070,781,10,1475,1,20424,20502,0
0,0,1,1,25227,1781,4,0,1,18411,18416,0
2,1,1,1,15135,3391,9,0,1,11095,11151,0
1,1,1,0,5926,2918,7,14663,1,24660,24608,0
0,1,1,1,1254,5100,7,11836,1,16569,16633,0
0,1,1,1,8510,5609,3,0,1,8113,8099,0
0,0,1,1,10011,2297,1,0,1,2951,2927,0
2,1,1,0,15331,2156,4,15466,0,17025,16950,0
0,0,1,0,13017,2822,7,0,1,6752,6802,0
0,1,1,0,17594,2276,1,15013,1,5024,5009,0
0,0,1,1,2720,2276,4,0,1,10730,10675,0
2,1,1,0,19177,2544,5,0,1,16079,16065,0
0,1,1,0,24544,2406,2,1690,0,21208,21139,0
0,0,1,0,23554,1527,6,0,1,3826,3821,0
2,1,1,1,24489,2156,0,11138,0,5457,5518,0
1,0,1,1,20073,1999,8,11053,0,11885,11969,1
1,1,1,0,2946,1928,1,13854,1,4981,4883,0
0,0,1,0,13628,1161,5,0,1,13006,13016,0
0,1,1,1,2839,3169,7,0,1,20639,20634,0
0,1,1,1,21189,2918,8,9719,0,10059,10032,0
2,1,1,0,15224,1298,5,628,0,21320,21277,0
1,0,1,0,4552,3541,10,10334,0,14706,14852,1
0,0,1,1,16348,2918,7,0,1,18305,18310,0
2,1,1,1,126,2156,6,1875,0,1330,1428,0
0,1,0,1,10696,1677,2,6217,0,10240,10305,0
0,1,1,1,636,2040,8,0,1,17736,17781,0
0,0,1,0,17620,4051,7,0,0,15062,15136,1
0,1,1,0,25058,3033,1,1353,0,22372,22347,0
1,0,0,0,10882,3653,7,10118,0,21669,21638,1
0,0,1,1,3259,1020,1,0,1,25716,25709,0
2,0,1,0,10207,2918,6,15453,0,22459,22422,1
1,1,1,1,2420,460,2,8813,0,21095,20952,0
0,1,1,0,21286,3083,2,5676,1,14721,14685,0
0,0,0,1,4285,1916,5,0,1,4135,4137,0
1,0,1,1,15708,3663,1,9862,0,12649,12597,1
0,1,1,0,24178,1418,5,0,1,13645,13642,0
1,0,1,0,24154,2406,10,3922,0,15689,15510,1
1,1,1,0,19315,2231,5,1809,1,17034,17053,0
0,1,0,0,7769,518,2,0,0,25849,25864,0
0,0,0,0,11364,2544,1,179,1,11481,11379,0
2,0,0,0,25284,4424,5,0,0,22104,22401,1
2,0,1,1,11860,781,5,0,1,22717,22774,0
1,1,1,1,6492,5803,4,2879,1,5082,5209,0
0,1,1,0,18450,2276,8,13659,0,12266,12403,0
2,0,1,0,8947,3663,2,16446,0,11168,11340,1
0,1,1,1,9876,2040,1,7328,0,19076,19122,0
0,0,0,0,1486,781,1,15171,0,9990,9995,0
2,1,1,0,3845,1781,5,11959,1,1394,1431,0
1,0,1,1,19920,4424,4,15628,0,22488,22522,0
0,0,1,1,22062,1916,9,2465,0,6201,6215,0
0,1,0,1,2454,1652,6,0,1,9,10,0
0,0,1,0,16908,2668,6,0,1,13177,13148,0
0,1,1,0,7157,2544,8,9994,1,13282,13236,1
1,0,1,1,19588,298,4,11506,1,21067,21124,0
0,1,1,1,23515,5028,6,0,1,5963,5906,0
0,0,1,0,22251,1527,6,0,1,5020,5021,0
1,1,1,0,4372,2803,2,6875,0,25473,25482,1
0,0,0,1,1567,5951,3,8658,0,19158,19327,0
1,1,1,0,23470,1026,7,9962,1,20596,20632,0
2,0,1,1,5213,1781,3,0,1,857,859,0
2,1,1,1,8329,3279,3,13692,0,24944,24973,1
0,1,1,0,16177,1418,5,15493,2,8004,7829,1
0,1,0,1,13461,2276,6,9041,1,5238,5182,0
0,1,1,0,9578,5177,5,13300,0,18758,18723,1
0,0,0,0,7950,152,10,10592,0,17360,17438,0
1,0,1,0,2553,3791,9,3909,0,23341,23332,1
1,1,1,0,6081,3541,2,10761,0,547,547,1
0,0,1,0,1809,4919,2,12840,0,17340,17312,1
2,1,1,1,9111,781,9,0,0,11597,11583,0
2,1,1,0,6470,2406,2,0,1,18196,18222,0
2,1,1,0,14170,870,1,16393,1,5713,5702,0
0,1,0,1,2676,1781,1,0,0,13022,12890,0
2,0,0,0,4270,3918,3,1562,1,7711,7675,1
0,0,0,1,4076,1038,5,6356,1,6325,6349,0
0,0,1,1,25284,1418,2,0,1,3404,3431,0
0,1,1,1,4375,1038,0,517,1,24400,24363,0
0,1,0,0,24832,1527,2,0,1,22839,22848,0
0,1,0,0,1951,1527,8,7499,1,12336,12250,0
0,1,0,1,22393,2668,7,15459,0,17347,17355,0
2,1,0,0,24512,2156,7,0,1,8932,8702,0
0,1,1,0,23504,416,2,11695,0,3403,3461,0
2,1,1,0,9795,2803,3,0,1,6746,6602,0
0,1,1,1,7510,3791,9,110,0,24078,24080,0
0,1,1,1,18571,4306,5,11941,1,11150,11158,0
1,1,1,1,10108,1038,6,2612,0,2343,2379,0
0,0,1,1,9238,4738,8,4228,1,10310,10261,0
0,0,0,0,19477,3424,4,1163,0,1961,1984,1
2,0,1,1,12899,195,5,0,1,19437,19436,0
1,0,1,1,7440,1781,2,13595,0,18445,18460,0
0,1,1,0,15414,2156,2,0,0,5658,5633,0
0,1,1,1,17228,2534,9,5296,0,22426,22410,0
1,1,1,1,22563,1781,0,7858,1,4707,4424,0
1,0,1,0,18230,3571,3,5856,1,11839,11697,1
1,0,0,0,10626,4471,1,12610,0,13866,13878,1
1,0,1,1,5406,3511,0,10644,1,21893,22174,1
1,1,1,1,6702,2156,7,7181,1,8917,8910,0
0,0,1,0,13946,2276,4,1566,0,19987,19978,0
2,1,1,0,4935,1298,7,0,1,12381,12421,0
1,1,1,0,17583,3033,4,4151,0,12044,12075,1
2,1,1,1,10944,1298,7,7572,0,5397,5412,0
0,1,1,0,165,781,6,950,0,8234,8257,0
0,1,1,0,25284,3791,7,0,0,77,77,1
0,0,1,0,12914,2276,7,0,1,24534,24625,0
0,1,1,1,7953,1916,4,0,1,1915,1917,0
1,0,0,1,13244,4051,9,11519,0,21119,21126,0
0,0,1,0,9883,4975,9,2781,2,6980,7265,1
0,0,0,1,23268,2040,7,8322,1,6376,6499,1
1,0,1,0,16635,2918,1,5485,3,14788,14631,1
2,1,1,1,8778,2544,4,0,0,12511,12610,0
0,0,1,1,25284,3887,1,0,1,20769,20743,0
0,0,1,0,3647,1418,8,7236,0,988,984,0
1,1,1,0,2771,4433,0,5278,0,11034,10994,1
2,0,1,0,22430,2406,7,0,1,9048,9018,0
2,1,0,0,10829,1781,5,6315,1,5279,5549,0
1,1,0,1,17733,4487,3,11705,0,10536,10541,0
0,0,0,1,13809,959,8,7498,1,18750,18640,0
1,1,1,1,5478,1038,9,12725,1,3473,3467,0
1,0,1,0,169,1161,6,7901,3,8641,8475,1
0,1,1,0,21468,2918,6,1990,0,25464,25451,0
0,1,1,1,19010,4248,2,3859,0,15559,15620,0
2,1,0,1,18150,5379,8,11598,0,5242,5295,0
1,0,0,1,18074,5701,4,10661,0,2319,2294,1
0,0,1,0,16885,1652,6,0,1,4557,4656,0
2,1,0,1,15725,1916,8,15506,0,1905,1900,0
1,1,1,1,8021,2959,1,10818,1,8160,8176,0
2,1,1,1,20014,5603,3,0,1,9927,9955,0
0,0,1,1,22285,2276,9,10064,1,8883,8849,0
2,0,1,0,24442,3018,5,0,1,20060,19987,0
2,0,1,1,17525,3279,3,0,2,19616,19501,1
0,1,1,0,8567,2276,8,4720,0,23766,23770,0
2,0,1,1,683,781,8,0,1,1273,1290,0
1,1,1,1,2950,2383,1,1564,0,9691,9751,0
0,0,1,0,21219,2040,6,0,1,24573,24576,0
0,1,1,1,2975,2803,6,14178,0,1604,1618,0
2,0,1,0,4160,2329,0,0,1,12729,12866,0
0,0,1,0,12207,1038,7,0,1,102,101,0
0,0,1,0,5906,1038,2,0,1,11024,11018,0
0,1,1,0,19110,1418,4,0,0,848,870,0
2,1,1,1,14550,1781,8,3117,0,10056,10149,0
1,0,0,1,20459,2156,2,4144,2,5779,5628,0
0,1,1,1,22953,2668,3,11503,0,2027,2002,0
0,1,0,1,20922,2156,9,7821,1,6986,6928,0
0,1,1,0,2435,1418,10,0,1,2504,2603,0
2,1,0,1,20367,1781,8,0,1,7438,7516,0
1,0,1,1,4329,4679,5,9376,0,5526,5503,1
0,1,1,0,10491,3033,8,16098,0,12724,12956,1
0,0,1,1,16443,2156,5,3267,0,16816,16814,0
0,0,1,0,22281,2918,5,14146,0,1148,1153,0
2,1,1,1,15917,1161,4,15416,1,7490,7525,0
0,1,0,1,4867,1161,1,6310,1,18687,18735,0
1,1,1,1,19612,2276,7,2482,1,13432,13438,0
0,1,1,0,5377,1916,8,2712,0,1603,1585,0
0,1,1,1,9303,6169,3,0,0,14252,14168,0
0,0,1,0,8781,4220,3,1920,0,4118,4101,1
2,1,1,0,16313,2406,3,8750,0,11292,11240,0
0,0,1,0,12075,1916,9,11600,0,19512,19438,1
0,1,0,0,11277,1527,6,13883,0,19481,19440,0
2,1,0,1,18566,1038,9,0,2,4614,4763,0
2,0,1,1,8051,1298,4,6390,0,24131,24144,1
1,1,1,1,24381,2156,0,11006,1,17017,17002,0
1,0,1,1,16021,3394,6,14414,0,21445,21485,1
1,0,0,1,3605,4656,10,5841,0,8009,7882,0
2,0,0,0,20594,3819,8,0,2,14415,14505,1
0,1,1,1,1671,1161,5,16048,0,11209,11212,0
1,0,1,0,6556,922,2,3642,0,9876,10000,0
1,0,1,0,14510,2040,9,12530,0,3041,3057,0
1,0,1,1,1822,1298,6,15083,0,10902,10965,0
1,0,0,1,7768,5713,10,6901,0,1813,1779,0
0,0,1,1,19597,1652,5,0,0,11450,11447,0
1,0,1,0,1386,922,6,14302,0,19156,19194,0
0,1,1,1,25026,2918,8,10870,0,19737,19656,0
0,1,1,1,16196,1298,4,0,1,9233,9216,0
1,1,0,1,10506,2206,8,1881,1,8392,8425,0
0,1,1,0,17240,2156,3,13279,1,4056,4084,0
0,1,0,1,22511,3279,7,7152,1,23149,23170,0
0,1,1,1,1895,1527,1,10020,0,4877,4886,0
0,1,1,1,15448,2040,1,9124,0,24686,24682,0
0,1,1,1,25147,3061,9,11630,0,13928,13953,0
0,1,1,1,18768,2425,1,13543,0,21470,21411,0
0,0,1,1,20084,1916,9,15326,1,14136,14050,0
2,1,1,0,20816,3814,3,0,0,17659,17710,1
0,0,1,0,6049,2034,10,0,1,5843,5833,0
0,1,1,1,10476,2115,3,16179,1,4359,4369,1
2,0,1,0,24448,2406,6,0,1,20205,20150,0
0,0,1,1,4193,2156,3,0,1,9923,9963,0
0,0,0,0,10042,2040,5,11789,0,11640,11579,0
0,1,0,1,23111,2156,8,1157,1,14728,14702,0
0,1,0,0,22154,781,3,5581,0,10338,10269,0
2,1,1,0,16985,1418,10,0,1,4943,5006,0
0,1,1,1,18200,2156,7,0,1,14055,14043,0
2,1,1,0,1066,2040,3,0,0,13720,14214,0
0,1,1,1,16381,411,5,0,1,22977,22965,0
0,1,1,1,17472,1652,7,4805,0,20998,21019,0
2,0,1,1,7236,657,8,5585,0,6817,6825,0
1,0,0,1,8489,1611,3,13530,1,4913,4888,0
1,1,0,1,8389,3534,5,9561,0,4476,4465,1
0,0,0,1,1690,4008,6,0,1,24202,24150,1
1,0,1,1,5626,2040,0,9211,1,13368,13289,0
2,0,1,1,6062,2048,4,0,1,12164,12157,0
2,0,1,0,20716,1527,6,4638,1,162,162,0
1,0,0,1,13934,1298,5,5006,2,18735,18762,1
2,1,0,1,2811,2040,9,13415,0,21867,21835,0
1,1,1,1,20770,2276,4,3760,1,8657,8334,0
0,0,0,1,8308,411,5,0,0,1675,1635,0
0,1,1,0,25051,3033,6,0,0,24784,24818,1
0,1,0,0,11722,2156,10,3222,1,2153,2172,0
0,0,1,1,25284,1652,4,0,1,5425,5406,0
1,0,1,1,24491,2803,5,6227,0,2684,2680,1
0,0,1,0,2642,1527,7,13248,0,25723,25728,0
0,1,1,0,25201,2668,2,4676,0,25521,25526,0
0,0,0,0,23095,1652,6,0,1,8957,8989,0
1,0,1,1,17156,1527,1,15179,2,16697,16557,1
1,0,0,1,10582,2668,3,10557,0,15878,15853,0
